1,0,310.9716,59.5806,190.8003,396.2625,-1,-1,-1,-1,
2,0,310.5372,63.6833,207.6426,388.8986,-1,-1,-1,-1,
5,0,319.1887,63.6496,193.256,393.9222,-1,-1,-1,-1,
6,0,319.1748,61.0831,193.5612,395.4482,-1,-1,-1,-1,
9,0,339.1766,59.9649,168.3139,393.6337,-1,-1,-1,-1,
10,0,343.9408,60.5815,157.0027,395.1878,-1,-1,-1,-1,
13,0,349.5867,61.1486,146.7672,395.2703,-1,-1,-1,-1,
14,0,352.4719,59.9608,139.3302,393.0834,-1,-1,-1,-1,
17,0,356.7634,63.4643,124.9143,392.6966,-1,-1,-1,-1,
18,0,356.6833,63.2924,122.3623,396.4769,-1,-1,-1,-1,
21,0,360.9565,64.9296,117.1599,391.8511,-1,-1,-1,-1,
22,0,360.8316,64.9296,119.9067,391.8511,-1,-1,-1,-1,
25,0,370.4409,69.3299,116.8671,388.2609,-1,-1,-1,-1,
26,0,375.449,69.1912,116.5619,391.313,-1,-1,-1,-1,
29,0,387.9856,72.3523,118.1345,384.2308,-1,-1,-1,-1,
30,0,390.4827,71.2425,118.1345,390.3348,-1,-1,-1,-1,
33,0,400.374,71.8806,120.2709,388.5036,-1,-1,-1,-1,
34,0,404.3001,71.8112,119.3553,390.0296,-1,-1,-1,-1,
37,0,406.1035,72.1858,122.4073,387.8932,-1,-1,-1,-1,
38,0,406.0064,73.6425,124.5437,386.3672,-1,-1,-1,-1,
41,0,411.3475,76.6667,129.1218,380.8735,-1,-1,-1,-1,
1,1,552.6106,23.627,66.9675,284.8209,-1,-1,-1,-1,
2,1,551.6459,24.7514,56.4165,282.8684,-1,-1,-1,-1,
5,1,524.9268,23.6832,58.2477,281.9528,-1,-1,-1,-1,
6,1,516.0482,21.6994,58.2477,282.8684,-1,-1,-1,-1,
9,1,493.2274,20.0347,59.7737,282.8684,-1,-1,-1,-1,
10,1,485.3199,20.5896,62.8257,282.8684,-1,-1,-1,-1,
13,1,461.4714,21.3942,68.6475,283.4788,-1,-1,-1,-1,
14,1,453.5639,20.2705,71.6996,283.784,-1,-1,-1,-1,
17,1,425.2911,18.7861,77.1932,285.9205,-1,-1,-1,-1,
18,1,417.55,17.9537,76.5828,285.9205,-1,-1,-1,-1,
21,1,391.5801,16.9272,74.1412,284.0892,-1,-1,-1,-1,
22,1,379.1511,16.0948,79.0014,284.0892,-1,-1,-1,-1,
25,1,358.3418,19.3827,79.0014,285.0049,-1,-1,-1,-1,
26,1,351.7106,19.3827,78.391,285.0049,-1,-1,-1,-1,
29,1,338.3742,21.1168,72.6946,283.4788,-1,-1,-1,-1,
30,1,333.6574,21.9491,72.6946,283.4788,-1,-1,-1,-1,
33,1,308.8713,23.3225,86.9367,277.68,-1,-1,-1,-1,
34,1,300.6031,22.7537,85.7159,277.9852,-1,-1,-1,-1,
37,1,268.2378,22.4624,89.6835,278.2904,-1,-1,-1,-1,
38,1,257.8748,21.1029,91.8199,277.68,-1,-1,-1,-1,
41,1,233.9996,20.6173,92.1251,276.154,-1,-1,-1,-1,
1,2,724.5213,39.5361,67.3643,227.0827,-1,-1,-1,-1,
2,2,717.6094,41.4353,66.6788,221.6327,-1,-1,-1,-1,
5,2,695.4542,34.6376,71.8746,230.7888,-1,-1,-1,-1,
6,2,686.9224,32.5706,70.3485,233.5356,-1,-1,-1,-1,
9,2,670.6608,31.9602,74.0692,234.7564,-1,-1,-1,-1,
10,2,664.0018,33.3607,74.0692,234.4658,-1,-1,-1,-1,
13,2,650.4094,32.9035,74.0037,232.3148,-1,-1,-1,-1,
14,2,646.3031,33.4584,72.7829,232.3148,-1,-1,-1,-1,
17,2,625.6603,30.1012,75.2245,232.9252,-1,-1,-1,-1,
18,2,620.3886,28.8943,75.2245,235.0616,-1,-1,-1,-1,
21,2,605.1916,30.0873,73.8367,233.2304,-1,-1,-1,-1,
22,2,600.6922,30.0873,75.1591,233.2304,-1,-1,-1,-1,
25,2,589.8841,31.032,70.8876,233.8039,-1,-1,-1,-1,
26,2,587.6391,31.6792,70.4441,233.8039,-1,-1,-1,-1,
29,2,581.2189,31.6891,65.9829,233.5864,-1,-1,-1,-1,
30,2,578.5978,32.9835,66.6948,233.5864,-1,-1,-1,-1,
33,2,573.3847,31.9219,56.5619,235.5837,-1,-1,-1,-1,
34,2,568.5631,32.2617,55.85,235.2278,-1,-1,-1,-1,
37,2,547.9986,32.7147,52.6464,232.3801,-1,-1,-1,-1,
38,2,541.2031,32.8442,52.6464,229.5325,-1,-1,-1,-1,
41,2,519.3604,31.9642,56.2059,227.5351,-1,-1,-1,-1,
1,3,895.4361,30.3338,51.0155,217.9442,-1,-1,-1,-1,
2,3,885.5179,29.6866,48.5238,217.9442,-1,-1,-1,-1,
5,3,859.8872,29.6452,42.8712,218.8541,-1,-1,-1,-1,
6,3,847.1375,29.0628,45.7189,217.4303,-1,-1,-1,-1,
9,3,823.9195,28.1243,43.9391,216.7183,-1,-1,-1,-1,
10,3,814.1631,28.5288,45.007,214.9386,-1,-1,-1,-1,
13,3,787.5014,28.8686,47.7976,214.5826,-1,-1,-1,-1,
14,3,779.1015,26.5549,47.4986,215.6505,-1,-1,-1,-1,
17,3,749.5599,26.2637,49.5774,214.9386,-1,-1,-1,-1,
18,3,737.8431,24.2502,51.0582,216.5203,-1,-1,-1,-1,
21,3,706.2476,20.2772,56.8387,219.4715,-1,-1,-1,-1,
22,3,696.717,18.8344,58.9751,220.6924,-1,-1,-1,-1,
25,3,671.8985,17.0797,61.7219,222.6708,-1,-1,-1,-1,
26,3,664.6291,17.0797,62.9427,222.6708,-1,-1,-1,-1,
29,3,643.362,22.5939,66.9103,217.3351,-1,-1,-1,-1,
30,3,626.0765,23.1905,80.9496,216.4195,-1,-1,-1,-1,
33,3,606.7794,27.4503,78.2028,212.2475,-1,-1,-1,-1,
34,3,600.4811,27.478,76.3716,211.6371,-1,-1,-1,-1,
37,3,566.132,27.4919,81.2548,211.3319,-1,-1,-1,-1,
38,3,555.769,26.6596,83.3913,211.3319,-1,-1,-1,-1,
41,3,528.5782,24.4399,83.3913,211.3319,-1,-1,-1,-1,
3,4,311.4112,63.4891,200.6229,393.1714,-1,-1,-1,-1,
4,4,316.0588,59.266,192.7366,395.4515,-1,-1,-1,-1,
7,4,323.9517,58.9186,183.3764,397.5814,-1,-1,-1,-1,
8,4,331.9445,61.6153,177.4897,392.2316,-1,-1,-1,-1,
11,4,346.3176,60.311,154.6399,397.223,-1,-1,-1,-1,
12,4,347.7113,60.9203,149.6519,392.4379,-1,-1,-1,-1,
15,4,358.3731,64.3243,130.6591,391.4267,-1,-1,-1,-1,
16,4,353.7055,64.3996,129.8248,389.7692,-1,-1,-1,-1,
19,4,356.9088,63.4777,118.6009,392.4009,-1,-1,-1,-1,
20,4,359.0436,65.1682,116.1072,386.6022,-1,-1,-1,-1,
23,4,365.6687,70.5368,118.0879,386.1245,-1,-1,-1,-1,
24,4,365.4883,69.9542,122.0555,386.7349,-1,-1,-1,-1,
27,4,376.3815,70.6565,121.2482,390.3799,-1,-1,-1,-1,
28,4,384.3723,70.6982,116.3649,389.4643,-1,-1,-1,-1,
31,4,394.6862,71.3673,117.2189,387.588,-1,-1,-1,-1,
32,4,400.6515,71.2979,114.1668,389.114,-1,-1,-1,-1,
35,4,404.3001,71.5199,119.3553,390.3348,-1,-1,-1,-1,
36,4,404.3001,72.1026,119.3553,389.7244,-1,-1,-1,-1,
39,4,405.9232,73.6425,126.3749,386.3672,-1,-1,-1,-1,
40,4,411.5555,77.1523,124.5437,382.3996,-1,-1,-1,-1,
3,5,542.1569,24.9595,57.6373,284.3944,-1,-1,-1,-1,
4,5,532.4181,25.0983,58.2477,281.3424,-1,-1,-1,-1,
7,5,505.6852,21.9769,60.3841,282.8684,-1,-1,-1,-1,
8,5,499.6089,21.9769,59.7737,282.8684,-1,-1,-1,-1,
11,5,478.3834,19.4659,62.8257,283.1736,-1,-1,-1,-1,
12,5,469.4216,20.7977,64.6569,284.3944,-1,-1,-1,-1,
15,5,447.1685,19.7156,72.0048,283.784,-1,-1,-1,-1,
16,5,436.7916,17.9537,74.4464,285.9205,-1,-1,-1,-1,
19,5,408.394,18.2312,76.5828,285.9205,-1,-1,-1,-1,
