1,1,324.4932,72.9785,98.6565,290.9577,1,1,1,1,
2,1,344.2287,71.9915,81.3713,291.3136,1,1,1,1,
3,1,314.9038,71.9915,116.8387,291.3136,1,1,1,1,
4,1,316.2629,71.9915,115.4149,291.3136,1,1,1,1,
5,1,323.657,72.6711,109.3636,290.6017,1,1,1,1,
6,1,322.9775,72.6711,110.0755,290.6017,1,1,1,1,
7,1,328.1388,75.2599,103.3124,290.6017,1,1,1,1,
8,1,336.973,75.2599,94.0576,290.6017,1,1,1,1,
9,1,345.9366,75.3084,81.9551,289.5338,1,1,1,1,
10,1,353.7527,77.5736,71.1768,289.5338,1,1,1,1,
11,1,356.8431,77.5736,67.2613,289.5338,1,1,1,1,
12,1,356.8431,77.5736,67.2613,289.5338,1,1,1,1,
13,1,359.5936,82.1039,70.8208,289.5338,1,1,1,1,
14,1,359.5936,84.1426,70.8208,287.3981,1,1,1,1,
15,1,361.0822,85.1133,73.6685,287.3981,1,1,1,1,
16,1,361.4058,88.9965,73.6685,287.3981,1,1,1,1,
17,1,359.991,92.5237,71.7605,288.11,1,1,1,1,
18,1,360.3146,92.5237,64.6414,288.11,1,1,1,1,
19,1,351.6481,92.5237,77.3277,288.11,1,1,1,1,
20,1,352.8777,94.5623,78.7515,285.9743,1,1,1,1,
21,1,347.6355,93.2679,87.2944,285.9743,1,1,1,1,
22,1,345.1923,93.2679,91.2099,285.9743,1,1,1,1,
23,1,346.3735,93.2679,93.7016,285.9743,1,1,1,1,
24,1,344.4319,88.8509,100.8207,290.6017,1,1,1,1,
25,1,343.4126,88.1713,101.8886,291.3136,1,1,1,1,
26,1,338.6557,88.1713,106.8719,291.3136,1,1,1,1,
27,1,338.6557,88.1713,106.8719,291.3136,1,1,1,1,
28,1,349.7388,88.1713,97.9731,291.3136,1,1,1,1,
29,1,349.7388,86.4724,97.9731,293.0934,1,1,1,1,
30,1,351.826,86.7637,94.7695,286.6862,1,1,1,1,
31,1,351.7451,86.7637,96.5492,286.6862,1,1,1,1,
32,1,351.6481,86.7637,98.685,286.6862,1,1,1,1,
