3,0,225,41,114,234,-1,-1,-1,-1,
2,0,222,44,116,224,-1,-1,-1,-1,
12,0,193,45,134,321,-1,-1,-1,-1,
4,0,219,38,118,232,-1,-1,-1,-1,
15,0,193,73,128,303,-1,-1,-1,-1,
20,0,198,84,105,313,-1,-1,-1,-1,
13,0,204,59,125,287,-1,-1,-1,-1,
5,0,213,43,126,238,-1,-1,-1,-1,
7,0,221,45,114,237,-1,-1,-1,-1,
17,0,190,70,144,318,-1,-1,-1,-1,
9,0,211,53,124,250,-1,-1,-1,-1,
14,0,206,70,124,302,-1,-1,-1,-1,
1,0,230,37,107,233,-1,-1,-1,-1,
10,0,212,58,123,282,-1,-1,-1,-1,
19,0,202,91,107,295,-1,-1,-1,-1,
8,0,217,55,121,234,-1,-1,-1,-1,
11,0,199,49,131,318,-1,-1,-1,-1,
6,0,218,45,116,232,-1,-1,-1,-1,
16,0,188,59,139,322,-1,-1,-1,-1,
18,0,201,67,119,355,-1,-1,-1,-1,
22,0,195,98,112,288,-1,-1,-1,-1,
37,0,119,44,167,386,-1,-1,-1,-1,
25,0,194,119,138,302,-1,-1,-1,-1,
30,0,136,129,173,290,-1,-1,-1,-1,
39,0,119,48,146,371,-1,-1,-1,-1,
29,0,141,116,182,302,-1,-1,-1,-1,
35,0,108,45,189,365,-1,-1,-1,-1,
38,0,125,45,160,363,-1,-1,-1,-1,
21,0,200,80,114,325,-1,-1,-1,-1,
28,0,152,124,164,306,-1,-1,-1,-1,
24,0,181,107,142,294,-1,-1,-1,-1,
33,0,136,43,170,378,-1,-1,-1,-1,
34,0,131,42,155,381,-1,-1,-1,-1,
23,0,193,88,127,320,-1,-1,-1,-1,
32,0,135,40,171,397,-1,-1,-1,-1,
26,0,183,125,153,289,-1,-1,-1,-1,
31,0,142,94,138,311,-1,-1,-1,-1,
40,0,108,59,172,356,-1,-1,-1,-1,
36,0,128,48,160,375,-1,-1,-1,-1,
27,0,156,122,168,289,-1,-1,-1,-1,
41,0,110,49,134,370,-1,-1,-1,-1,
3,1,224,214,220,180,-1,-1,-1,-1,
2,1,217,188,255,228,-1,-1,-1,-1,
4,1,224,207,208,187,-1,-1,-1,-1,
5,1,224,214,228,177,-1,-1,-1,-1,
7,1,221,210,226,183,-1,-1,-1,-1,
1,1,225,222,225,181,-1,-1,-1,-1,
8,1,223,213,222,179,-1,-1,-1,-1,
6,1,222,208,224,188,-1,-1,-1,-1,
3,2,186,43,70,209,-1,-1,-1,-1,
2,2,196,41,51,186,-1,-1,-1,-1,
4,2,190,53,56,185,-1,-1,-1,-1,
5,2,183,44,71,218,-1,-1,-1,-1,
7,2,196,39,49,214,-1,-1,-1,-1,
9,2,190,38,58,256,-1,-1,-1,-1,
1,2,188,44,65,191,-1,-1,-1,-1,
10,2,181,45,74,331,-1,-1,-1,-1,
8,2,180,38,71,268,-1,-1,-1,-1,
6,2,186,39,68,220,-1,-1,-1,-1,
12,3,213,204,273,190,-1,-1,-1,-1,
15,3,217,161,406,261,-1,-1,-1,-1,
20,3,209,151,474,295,-1,-1,-1,-1,
13,3,220,181,436,248,-1,-1,-1,-1,
5,3,217,124,459,329,-1,-1,-1,-1,
17,3,217,173,473,275,-1,-1,-1,-1,
9,3,218,190,405,225,-1,-1,-1,-1,
14,3,220,208,253,185,-1,-1,-1,-1,
10,3,224,193,421,245,-1,-1,-1,-1,
19,3,226,177,452,289,-1,-1,-1,-1,
8,3,166,168,523,271,-1,-1,-1,-1,
11,3,222,189,401,237,-1,-1,-1,-1,
16,3,215,178,465,236,-1,-1,-1,-1,
18,3,228,184,444,281,-1,-1,-1,-1,
22,3,205,165,517,281,-1,-1,-1,-1,
37,3,216,178,487,270,-1,-1,-1,-1,
25,3,188,164,536,265,-1,-1,-1,-1,
30,3,194,181,539,258,-1,-1,-1,-1,
39,3,223,176,444,264,-1,-1,-1,-1,
29,3,162,173,614,261,-1,-1,-1,-1,
35,3,232,169,422,275,-1,-1,-1,-1,
38,3,215,167,475,285,-1,-1,-1,-1,
21,3,225,154,450,301,-1,-1,-1,-1,
28,3,165,177,558,259,-1,-1,-1,-1,
24,3,185,171,577,258,-1,-1,-1,-1,
33,3,178,168,510,291,-1,-1,-1,-1,
34,3,179,180,507,264,-1,-1,-1,-1,
23,3,223,166,465,287,-1,-1,-1,-1,
32,3,172,165,553,273,-1,-1,-1,-1,
26,3,199,131,516,298,-1,-1,-1,-1,
31,3,185,165,546,284,-1,-1,-1,-1,
40,3,224,181,461,265,-1,-1,-1,-1,
36,3,207,164,492,285,-1,-1,-1,-1,
27,3,152,175,577,255,-1,-1,-1,-1,
41,3,208,170,495,275,-1,-1,-1,-1,
15,4,219,32,113,121,-1,-1,-1,-1,
20,4,228,23,113,211,-1,-1,-1,-1,
13,4,224,39,99,95,-1,-1,-1,-1,
17,4,220,29,116,166,-1,-1,-1,-1,
14,4,217,35,103,111,-1,-1,-1,-1,
19,4,230,27,109,200,-1,-1,-1,-1,
16,4,216,31,120,148,-1,-1,-1,-1,
18,4,223,27,113,184,-1,-1,-1,-1,
22,4,220,26,128,211,-1,-1,-1,-1,
25,4,218,23,126,203,-1,-1,-1,-1,
30,4,189,30,135,185,-1,-1,-1,-1,
29,4,193,31,145,181,-1,-1,-1,-1,
21,4,226,30,120,211,-1,-1,-1,-1,
28,4,204,25,136,189,-1,-1,-1,-1,
24,4,221,23,124,204,-1,-1,-1,-1,
33,4,159,48,131,146,-1,-1,-1,-1,
23,4,216,26,129,202,-1,-1,-1,-1,
32,4,166,44,151,147,-1,-1,-1,-1,
26,4,219,25,126,200,-1,-1,-1,-1,
31,4,181,40,133,156,-1,-1,-1,-1,
27,4,214,30,125,192,-1,-1,-1,-1,
10,5,198,38,49,145,-1,-1,-1,-1,
11,5,198,36,57,133,-1,-1,-1,-1,
